gpu_energy,time,instruction_dataset_index,run,question_tokens,response_tokens,quantization,quantization_object,model,toech_memory_allocated
87.52199999988079,2.8613979816436768,0.0,0.0,56.0,192.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
105.57900000014342,2.976776361465454,1.0,0.0,95.0,240.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
46.08499999996275,1.2874069213867188,2.0,0.0,42.0,119.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
128.77700000000186,3.614006996154785,3.0,0.0,46.0,285.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
44.72099999990314,1.137969732284546,4.0,0.0,113.0,108.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
10.081000000005588,0.1831007003784179,5.0,0.0,90.0,40.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
108.58499999996276,3.155125617980957,6.0,0.0,38.0,251.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
106.52700000000186,2.9735403060913086,7.0,0.0,64.0,228.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
70.38300000014715,2.0278103351593018,8.0,0.0,38.0,163.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
133.50799999991432,3.662940740585327,9.0,0.0,42.0,275.0,4-bit + Nested Quantization,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
